IP,Time,URL,Status,istatus,RT,Method,URL1
10.187.76.239,20-04-2021 06:53,/api/v1/clicks/listings?zip=98360&click_type_id=1&device_type=desktop&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2265%2B%22%2C%20%3Acurrently_insured%3D%3E%22No%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%22Unknown%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Email%22%7D&pingpost=true&user_id=15363,200,14,0.034,GET ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:53,/api/v1/ping?zip=02124&lead_type_id=1&exclusive=1&insco=Allstate%20Insurance&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=53&filters%5Blife_applicant_age%5D=53&filters%5Bauto_lead_driver_age%5D=53&filters%5Bauto_driver_age_min_max%5D=53&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.062,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:53,/api/v1/clicks/listings?zip=98360&click_type_id=1&device_type=desktop&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Female%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2265%2B%22%2C%20%3Acurrently_insured%3D%3E%22No%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%22Unknown%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Email%22%7D&pingpost=true&user_id=17469,200,14,0.039,GET ,/api/v1/clicks/listings
10.153.142.176,20-04-2021 06:53,/api/v1/ping?zip=29945&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0871&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=26&filters%5Blife_applicant_age%5D=26&filters%5Bauto_lead_driver_age%5D=26&filters%5Bauto_driver_age_min_max%5D=26&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.058,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:53,/api/v1/ping?zip=48313&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e4&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=79&filters%5Blife_applicant_age%5D=79&filters%5Bauto_lead_driver_age%5D=79&filters%5Bauto_driver_age_min_max%5D=79&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.136.110.174,20-04-2021 06:53,/api/v1/clicks/track?listing_id=290496646,302,923,0.113,GET ,/api/v1/clicks/track
10.159.242.8,20-04-2021 06:53,/api/v1/ping?zip=24279&lead_type_id=5&exclusive=1&insco=Other&email=email%40domain.com&inhouse_lead=0&tier1=0&tier2=0&partner_id=12003&source_id=1198&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=44&filters%5Blife_applicant_age%5D=44&filters%5Bauto_lead_driver_age%5D=44&filters%5Bauto_driver_age_min_max%5D=44&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=0&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.064,GET ,/api/v1/ping
10.137.160.122,20-04-2021 06:53,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.036,GET ,/api/lead_dispositions
10.153.142.176,20-04-2021 06:53,/api/v1/ping?zip=46220&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a9d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=62&filters%5Blife_applicant_age%5D=62&filters%5Bauto_lead_driver_age%5D=62&filters%5Bauto_driver_age_min_max%5D=62&filters%5Bauto_continuous_insurance%5D=1&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.066,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:53,/api/v1/ping?zip=91331&lead_type_id=10&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a7d&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=81&filters%5Blife_applicant_age%5D=81&filters%5Bauto_lead_driver_age%5D=81&filters%5Bauto_driver_age_min_max%5D=81&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.06,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:53,/api/v1/ping?zip=93309&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=28&filters%5Blife_applicant_age%5D=28&filters%5Bauto_lead_driver_age%5D=28&filters%5Bauto_driver_age_min_max%5D=28&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.065,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:53,/api/v1/ping?zip=46219&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a8b&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=21&filters%5Blife_applicant_age%5D=21&filters%5Bauto_lead_driver_age%5D=21&filters%5Bauto_driver_age_min_max%5D=21&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.059,GET ,/api/v1/ping
10.187.76.239,20-04-2021 06:53,/api/v1/ping?zip=39212&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e03e0&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=37&filters%5Blife_applicant_age%5D=37&filters%5Bauto_lead_driver_age%5D=37&filters%5Bauto_driver_age_min_max%5D=37&filters%5Bauto_continuous_insurance%5D=2&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.057,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:53,/api/v1/call_campaigns/phone?aid=1515&phone_cid=none&lead_type_id=1,304,0,0.029,GET ,/api/v1/call_campaigns/phone
10.187.76.239,20-04-2021 06:53,/api/v1/clicks/listings?zip=77642&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22Yes%22%2C%20%3Aage%3D%3E%2245-54%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Multiple%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%221-2%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=14865,200,14,0.032,GET ,/api/v1/clicks/listings
10.153.142.176,20-04-2021 06:53,/api/v1/clicks/listings?zip=77642&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22Yes%22%2C%20%3Aage%3D%3E%2245-54%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Multiple%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%221-2%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%202%22%7D&pingpost=true&user_id=13697,200,14,0.071,GET ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:53,/api/v1/lead_validation?scrub=1&turbo=1&phone=2094317245&verify_email=1&email=SandipRishi11@yahoo.com&callback=__ng_jsonp__.__req1.finished,200,732,1.233,GET ,/api/v1/lead_validation
10.187.76.239,20-04-2021 06:53,/api/v1/call_campaigns/phone?aid=2274&phone_cid=none&lead_type_id=1,304,0,0.032,GET ,/api/v1/call_campaigns/phone
10.153.142.176,20-04-2021 06:53,/api/v1/forms/send_consumer_email?lead_id=5990450&token=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,38,0.046,GET ,/api/v1/forms/send_consumer_email
10.187.76.239,20-04-2021 06:53,/api/v1/clicks/listings?zip=97217&click_type_id=1&device_type=desktop&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%221-2%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Email%22%7D&pingpost=true&user_id=10268,200,14,0.033,GET ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:53,/api/v1/clicks/listings?zip=97217&click_type_id=1&device_type=desktop&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%221-2%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Email%22%7D&pingpost=true&user_id=11135,200,14,0.032,GET ,/api/v1/clicks/listings
10.153.142.176,20-04-2021 06:53,/api/v1/clicks/listings?zip=97217&click_type_id=1&device_type=desktop&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%221-2%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Email%22%7D&pingpost=true&user_id=14176,200,14,0.03,GET ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:53,/api/v1/ping?zip=35120&lead_type_id=5&exclusive=1&insco=Other&email=email%40domain.com&inhouse_lead=0&tier1=0&tier2=0&partner_id=12003&source_id=1403&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=38&filters%5Blife_applicant_age%5D=38&filters%5Bauto_lead_driver_age%5D=38&filters%5Bauto_driver_age_min_max%5D=38&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=0&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,75,0.06,GET ,/api/v1/ping
10.157.113.227,20-04-2021 06:53,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.035,GET ,/api/lead_dispositions
10.159.242.8,20-04-2021 06:53,/api/v1/ping?zip=66508&lead_type_id=4&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12006&source_id=InHouse&filters%5Binsured%5D=0&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=0&filters%5Bno_preexisting_life%5D=0&filters%5Bhealth_applicant_age%5D=52&filters%5Blife_applicant_age%5D=52&filters%5Bauto_lead_driver_age%5D=52&filters%5Bauto_driver_age_min_max%5D=52&filters%5Bauto_continuous_insurance%5D=0&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.065,GET ,/api/v1/ping
10.146.48.29,20-04-2021 06:53,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.035,GET ,/api/lead_dispositions
10.187.76.239,20-04-2021 06:53,/api/v1/ping?zip=61603&lead_type_id=1&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0a9d&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=53&filters%5Blife_applicant_age%5D=53&filters%5Bauto_lead_driver_age%5D=53&filters%5Bauto_driver_age_min_max%5D=53&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.076,GET ,/api/v1/ping
10.153.142.176,20-04-2021 06:53,/api/v1/ping?zip=01950&lead_type_id=2&exclusive=1&insco=Other&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12231&source_id=3e0895&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=1&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=45&filters%5Blife_applicant_age%5D=45&filters%5Bauto_lead_driver_age%5D=45&filters%5Bauto_driver_age_min_max%5D=45&filters%5Bauto_continuous_insurance%5D=3&filters%5Bauto_lead_credit_rating%5D=2&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Multi%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,389,0.079,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:53,/api/v1/ping?zip=19124&lead_type_id=1&exclusive=1&insco=Liberty%20Mutual%20Insurance%20Company&email=&inhouse_lead=0&tier1=0&tier2=0&partner_id=12020&source_id=%7BLead_ID%7D&filters%5Binsured%5D=1&filters%5Bno_majors%5D=1&filters%5Bhomeowner%5D=0&filters%5Bno_claims%5D=1&filters%5Bno_preexisting_health%5D=1&filters%5Bno_preexisting_life%5D=1&filters%5Bhealth_applicant_age%5D=33&filters%5Blife_applicant_age%5D=33&filters%5Bauto_lead_driver_age%5D=33&filters%5Bauto_driver_age_min_max%5D=33&filters%5Bauto_continuous_insurance%5D=4&filters%5Bauto_lead_credit_rating%5D=3&filters%5Bmultiple_vehicles%5D=0&filters%5Bfinal_expense%5D=1&filters%5Bmobile_home%5D=Single%20Family&filters%5Bsf_agency_auto%5D=0&filters%5Bsf_agency_home%5D=0,200,76,0.056,GET ,/api/v1/ping
10.159.242.8,20-04-2021 06:53,/api/lead_dispositions?key=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,728,0.035,GET ,/api/lead_dispositions
10.153.142.176,20-04-2021 06:53,/api/v1/forms/send_consumer_email?lead_id=5990452&token=yhQwEoXKZU4y8RntnibxFmoy29UJqArr,200,38,0.062,GET ,/api/v1/forms/send_consumer_email
10.187.76.239,20-04-2021 06:53,/api/v1/clicks/listings,200,1859,0.062,POST ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:53,/api/v1/forms/sell_form_lead?id=5990452&priority=10,200,38,0.051,GET ,/api/v1/forms/sell_form_lead
10.153.142.176,20-04-2021 06:53,/api/v1/clicks/listings?zip=25035&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2221-24%22%2C%20%3Acurrently_insured%3D%3E%22No%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%22Unknown%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Paid%20Search%22%7D&pingpost=true&user_id=10268,200,14,0.235,GET ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:53,/api/v1/lead_validation/dnc_check?phone=&token=qwertyuiopasdfghjklzxcvbnm123456,200,56,0.037,GET ,/api/v1/lead_validation/dnc_check
10.159.242.8,20-04-2021 06:53,/api/v1/clicks/listings?zip=25035&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22Yes%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2221-24%22%2C%20%3Acurrently_insured%3D%3E%22No%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Multiple%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%22Unknown%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Paid%20Search%22%7D&pingpost=true&user_id=11135,200,14,0.039,GET ,/api/v1/clicks/listings
10.159.242.8,20-04-2021 06:53,/api/v1/clicks/listings,200,14,0.033,POST ,/api/v1/clicks/listings
10.187.76.239,20-04-2021 06:53,/api/v1/clicks/listings?zip=67554&click_type_id=1&device_type=mobile&filters=%7B%3Ahome_owner%3D%3E%22No%22%2C%20%3Agender%3D%3E%22Male%22%2C%20%3Amarried%3D%3E%22No%22%2C%20%3Aage%3D%3E%2235-44%22%2C%20%3Acurrently_insured%3D%3E%22Yes%22%2C%20%3Alicense_status%3D%3E%22Active%22%2C%20%3Ayears_licensed%3D%3E%22Unknown%22%2C%20%3Aeducation%3D%3E%22Associate%20Degree%22%2C%20%3Avehicle_count%3D%3E%22Single%22%2C%20%3Anumber_of_drivers%3D%3E%22Single%22%2C%20%3Aincidents%3D%3E%22No%22%2C%20%3Anumber_of_major_incidents%3D%3E%22None%22%2C%20%3Anumber_of_minor_incidents%3D%3E%22None%22%2C%20%3Anumber_of_dui%3D%3E%22None%22%2C%20%3Alicense_suspension%3D%3E%22No%22%2C%20%3Asr_22%3D%3E%22No%22%2C%20%3Acontinuous_insurance%3D%3E%221-2%20years%22%2C%20%3Acredit_rating%3D%3E%22Good%22%2C%20%3Arequested_coverage%3D%3E%22Unknown%22%2C%20%3Asource_type%3D%3E%22Native%2FDisplay%2FSocial%22%7D&pingpost=true&user_id=7729,200,14,0.032,GET ,/api/v1/clicks/listings
